,ymd,pref,u_bukken_count,name
5063,2019-08-12,9,20089,栃木県
5064,2019-08-13,9,20129,栃木県
5065,2019-08-14,9,20109,栃木県
5066,2019-08-15,9,20096,栃木県
5067,2019-08-16,9,19923,栃木県
5068,2019-08-17,9,19932,栃木県
5069,2019-08-18,9,19815,栃木県
5070,2019-08-19,9,19733,栃木県
5071,2019-08-20,9,19503,栃木県
5072,2019-08-21,9,19437,栃木県
5073,2019-08-22,9,19125,栃木県
5074,2019-08-23,9,19011,栃木県
5075,2019-08-24,9,19072,栃木県
5076,2019-08-25,9,18851,栃木県
5077,2019-08-26,9,18710,栃木県
5078,2019-08-27,9,18834,栃木県
5079,2019-08-28,9,18446,栃木県
5080,2019-08-29,9,18282,栃木県
5081,2019-08-30,9,18087,栃木県
5082,2019-08-31,9,18102,栃木県
5083,2019-09-01,9,20036,栃木県
5084,2019-09-02,9,20109,栃木県
5085,2019-09-03,9,20051,栃木県
5086,2019-09-04,9,20054,栃木県
5087,2019-09-05,9,20129,栃木県
5088,2019-09-06,9,20134,栃木県
5089,2019-09-07,9,20006,栃木県
5090,2019-09-08,9,19798,栃木県
5091,2019-09-09,9,19783,栃木県
5092,2019-09-10,9,19909,栃木県
5093,2019-09-11,9,19870,栃木県
5094,2019-09-12,9,19914,栃木県
5095,2019-09-13,9,19901,栃木県
5096,2019-09-14,9,19971,栃木県
5097,2019-09-15,9,19764,栃木県
5098,2019-09-16,9,19657,栃木県
5099,2019-09-17,9,19362,栃木県
5100,2019-09-18,9,19105,栃木県
5101,2019-09-19,9,19445,栃木県
5102,2019-09-20,9,19388,栃木県
5103,2019-09-21,9,19187,栃木県
5104,2019-09-22,9,19064,栃木県
5105,2019-09-23,9,18817,栃木県
5106,2019-09-24,9,18170,栃木県
5107,2019-09-25,9,18276,栃木県
5108,2019-09-26,9,17763,栃木県
5109,2019-09-27,9,17906,栃木県
5110,2019-09-28,9,17959,栃木県
5111,2019-09-29,9,17960,栃木県
5112,2019-09-30,9,17957,栃木県
5113,2019-10-01,9,17869,栃木県
5114,2019-10-02,9,18403,栃木県
5115,2019-10-03,9,18486,栃木県
5116,2019-10-04,9,18605,栃木県
5117,2019-10-05,9,18693,栃木県
5118,2019-10-06,9,18674,栃木県
5119,2019-10-07,9,18513,栃木県
5120,2019-10-08,9,18368,栃木県
5121,2019-10-09,9,18340,栃木県
5122,2019-10-10,9,18285,栃木県
5123,2019-10-11,9,18234,栃木県
5124,2019-10-12,9,18233,栃木県
5125,2019-10-13,9,18271,栃木県
5126,2019-10-14,9,18336,栃木県
5127,2019-10-15,9,18253,栃木県
5128,2019-10-16,9,18062,栃木県
5129,2019-10-17,9,17999,栃木県
5130,2019-10-18,9,17609,栃木県
5131,2019-10-19,9,17747,栃木県
5132,2019-10-20,9,17821,栃木県
5133,2019-10-21,9,18025,栃木県
5134,2019-10-22,9,17690,栃木県
5135,2019-10-23,9,17771,栃木県
5136,2019-10-24,9,17639,栃木県
5137,2019-10-25,9,17246,栃木県
5138,2019-10-26,9,17162,栃木県
5139,2019-10-27,9,16842,栃木県
5140,2019-10-28,9,16923,栃木県
5141,2019-10-29,9,16887,栃木県
5142,2019-10-30,9,16446,栃木県
5143,2019-10-31,9,16634,栃木県
5144,2019-11-01,9,17568,栃木県
5145,2019-11-02,9,17554,栃木県
5146,2019-11-03,9,17485,栃木県
5147,2019-11-04,9,17549,栃木県
5148,2019-11-05,9,17504,栃木県
5149,2019-11-06,9,17443,栃木県
5150,2019-11-07,9,17420,栃木県
5151,2019-11-08,9,17370,栃木県
5152,2019-11-09,9,17268,栃木県
5153,2019-11-10,9,17175,栃木県
5154,2019-11-11,9,16762,栃木県
5155,2019-11-12,9,16680,栃木県
5156,2019-11-13,9,16635,栃木県
5157,2019-11-14,9,16605,栃木県
5158,2019-11-15,9,16849,栃木県
5159,2019-11-16,9,17014,栃木県
5160,2019-11-17,9,17123,栃木県
5161,2019-11-18,9,16802,栃木県
5162,2019-11-19,9,16893,栃木県
5163,2019-11-20,9,16829,栃木県
5164,2019-11-21,9,16781,栃木県
5165,2019-11-22,9,16953,栃木県
5166,2019-11-23,9,16932,栃木県
5167,2019-11-24,9,16645,栃木県
5168,2019-11-25,9,16659,栃木県
5169,2019-11-26,9,16620,栃木県
5170,2019-11-27,9,16611,栃木県
5171,2019-11-28,9,16778,栃木県
5172,2019-11-29,9,16747,栃木県
5173,2019-11-30,9,16626,栃木県
5174,2019-12-01,9,17302,栃木県
5175,2019-12-02,9,17278,栃木県
5176,2019-12-03,9,17362,栃木県
5177,2019-12-04,9,17269,栃木県
5178,2019-12-05,9,17412,栃木県
5179,2019-12-06,9,16561,栃木県
5180,2019-12-07,9,16462,栃木県
5181,2019-12-08,9,16486,栃木県
5182,2019-12-09,9,16454,栃木県
5183,2019-12-10,9,16440,栃木県
5184,2019-12-11,9,16324,栃木県
5185,2019-12-12,9,16339,栃木県
5186,2019-12-13,9,16231,栃木県
5187,2019-12-14,9,16152,栃木県
5188,2019-12-15,9,16051,栃木県
5189,2019-12-16,9,15908,栃木県
5190,2019-12-17,9,15832,栃木県
5191,2019-12-18,9,15896,栃木県
5192,2019-12-19,9,15983,栃木県
5193,2019-12-20,9,16037,栃木県
5194,2019-12-21,9,16115,栃木県
5195,2019-12-22,9,16038,栃木県
5196,2019-12-23,9,15873,栃木県
5197,2019-12-24,9,15903,栃木県
5198,2019-12-25,9,15847,栃木県
5199,2019-12-26,9,15811,栃木県
5200,2019-12-27,9,16227,栃木県
5201,2019-12-28,9,16216,栃木県
5202,2019-12-29,9,16223,栃木県
5203,2019-12-30,9,16207,栃木県
5204,2019-12-31,9,16175,栃木県
5205,2020-01-01,9,16400,栃木県
5206,2020-01-02,9,16390,栃木県
5207,2020-01-03,9,16350,栃木県
5208,2020-01-04,9,16482,栃木県
5209,2020-01-05,9,16554,栃木県
5210,2020-01-06,9,16627,栃木県
5211,2020-01-07,9,16129,栃木県
5212,2020-01-08,9,16049,栃木県
5213,2020-01-09,9,15967,栃木県
5214,2020-01-10,9,15901,栃木県
5215,2020-01-11,9,15879,栃木県
5216,2020-01-12,9,15888,栃木県
5217,2020-01-13,9,15767,栃木県
5218,2020-01-14,9,15797,栃木県
5219,2020-01-15,9,15756,栃木県
5220,2020-01-16,9,15757,栃木県
5221,2020-01-17,9,15862,栃木県
5222,2020-01-18,9,15870,栃木県
5223,2020-01-19,9,15879,栃木県
5224,2020-01-20,9,15747,栃木県
5225,2020-01-21,9,15515,栃木県
5226,2020-01-22,9,15587,栃木県
5227,2020-01-23,9,15611,栃木県
5228,2020-01-24,9,16135,栃木県
5229,2020-01-25,9,16045,栃木県
5230,2020-01-26,9,15693,栃木県
5231,2020-01-27,9,16069,栃木県
5232,2020-01-28,9,15941,栃木県
5233,2020-01-29,9,15795,栃木県
5234,2020-01-30,9,15773,栃木県
5235,2020-01-31,9,15563,栃木県
5236,2020-02-01,9,16340,栃木県
5237,2020-02-02,9,16435,栃木県
5238,2020-02-03,9,16371,栃木県
5239,2020-02-04,9,16416,栃木県
5240,2020-02-05,9,16295,栃木県
5241,2020-02-06,9,16125,栃木県
5242,2020-02-07,9,16291,栃木県
5243,2020-02-08,9,16358,栃木県
5244,2020-02-09,9,16155,栃木県
5245,2020-02-10,9,16227,栃木県
5246,2020-02-11,9,16035,栃木県
5247,2020-02-12,9,15869,栃木県
5248,2020-02-13,9,16028,栃木県
5249,2020-02-14,9,15955,栃木県
5250,2020-02-15,9,15855,栃木県
5251,2020-02-16,9,16129,栃木県
5252,2020-02-17,9,15970,栃木県
5253,2020-02-18,9,15948,栃木県
5254,2020-02-19,9,15600,栃木県
5255,2020-02-20,9,15690,栃木県
5256,2020-02-21,9,15730,栃木県
5257,2020-02-22,9,15778,栃木県
5258,2020-02-23,9,15457,栃木県
5259,2020-02-24,9,15363,栃木県
5260,2020-02-25,9,15511,栃木県
5261,2020-02-26,9,15115,栃木県
5262,2020-02-27,9,15221,栃木県
5263,2020-02-28,9,15219,栃木県
5264,2020-02-29,9,15060,栃木県
5265,2020-03-01,9,15491,栃木県
5266,2020-03-02,9,15366,栃木県
5267,2020-03-03,9,15356,栃木県
5268,2020-03-04,9,15171,栃木県
5269,2020-03-05,9,15145,栃木県
5270,2020-03-06,9,15046,栃木県
5271,2020-03-07,9,14948,栃木県
5272,2020-03-08,9,14976,栃木県
5273,2020-03-09,9,14819,栃木県
5274,2020-03-10,9,14774,栃木県
5275,2020-03-11,9,14681,栃木県
5276,2020-03-12,9,14689,栃木県
5277,2020-03-13,9,14511,栃木県
5278,2020-03-14,9,14365,栃木県
5279,2020-03-15,9,14263,栃木県
5280,2020-03-16,9,14277,栃木県
5281,2020-03-17,9,14144,栃木県
5282,2020-03-18,9,13692,栃木県
5283,2020-03-19,9,13868,栃木県
5284,2020-03-20,9,14270,栃木県
5285,2020-03-21,9,14292,栃木県
5286,2020-03-22,9,14101,栃木県
5287,2020-03-23,9,13997,栃木県
5288,2020-03-24,9,13740,栃木県
5289,2020-03-25,9,13442,栃木県
5290,2020-03-26,9,13589,栃木県
5291,2020-03-27,9,13616,栃木県
5292,2020-03-28,9,13607,栃木県
5293,2020-03-29,9,13736,栃木県
5294,2020-03-30,9,13714,栃木県
5295,2020-03-31,9,13704,栃木県
5296,2020-04-01,9,14427,栃木県
5297,2020-04-02,9,14582,栃木県
5298,2020-04-03,9,14655,栃木県
5299,2020-04-04,9,14764,栃木県
5300,2020-04-05,9,14678,栃木県
5301,2020-04-06,9,14549,栃木県
5302,2020-04-07,9,14486,栃木県
5303,2020-04-08,9,14679,栃木県
5304,2020-04-09,9,14646,栃木県
5305,2020-04-10,9,14687,栃木県
5306,2020-04-11,9,14515,栃木県
5307,2020-04-12,9,14499,栃木県
5308,2020-04-13,9,14602,栃木県
5309,2020-04-14,9,14478,栃木県
5310,2020-04-15,9,14433,栃木県
5311,2020-04-16,9,14475,栃木県
5312,2020-04-17,9,14553,栃木県
5313,2020-04-18,9,14559,栃木県
5314,2020-04-19,9,14528,栃木県
5315,2020-04-20,9,14529,栃木県
5316,2020-04-21,9,14500,栃木県
5317,2020-04-22,9,14506,栃木県
5318,2020-04-23,9,14655,栃木県
5319,2020-04-24,9,14349,栃木県
5320,2020-04-25,9,14426,栃木県
5321,2020-04-26,9,14427,栃木県
5322,2020-04-27,9,14422,栃木県
5323,2020-04-28,9,14327,栃木県
5324,2020-04-29,9,14344,栃木県
5325,2020-04-30,9,14296,栃木県
5326,2020-05-01,9,14742,栃木県
5327,2020-05-02,9,14944,栃木県
5328,2020-05-03,9,15032,栃木県
5329,2020-05-04,9,14920,栃木県
5330,2020-05-05,9,14888,栃木県
5331,2020-05-06,9,14914,栃木県
5332,2020-05-07,9,14925,栃木県
5333,2020-05-08,9,15131,栃木県
5334,2020-05-09,9,15207,栃木県
5335,2020-05-10,9,15129,栃木県
5336,2020-05-11,9,15053,栃木県
5337,2020-05-12,9,15105,栃木県
5338,2020-05-13,9,14932,栃木県
5339,2020-05-14,9,15009,栃木県
5340,2020-05-15,9,14950,栃木県
5341,2020-05-16,9,14990,栃木県
5342,2020-05-17,9,14920,栃木県
5343,2020-05-18,9,14895,栃木県
5344,2020-05-19,9,14982,栃木県
5345,2020-05-20,9,14420,栃木県
5346,2020-05-21,9,14754,栃木県
5347,2020-05-22,9,14897,栃木県
5348,2020-05-23,9,15023,栃木県
5349,2020-05-24,9,15086,栃木県
5350,2020-05-25,9,14643,栃木県
5351,2020-05-26,9,14624,栃木県
5352,2020-05-27,9,14593,栃木県
5353,2020-05-28,9,14592,栃木県
5354,2020-05-29,9,14658,栃木県
5355,2020-05-30,9,14536,栃木県
5356,2020-05-31,9,14494,栃木県
5357,2020-06-01,9,15260,栃木県
5358,2020-06-02,9,15283,栃木県
5359,2020-06-03,9,15077,栃木県
5360,2020-06-04,9,15204,栃木県
5361,2020-06-05,9,15222,栃木県
5362,2020-06-06,9,15211,栃木県
5363,2020-06-07,9,15093,栃木県
5364,2018-10-01,10,14627,群馬県
5365,2018-10-03,10,14744,群馬県
5366,2018-10-05,10,14749,群馬県
5367,2018-10-09,10,14771,群馬県
5368,2018-10-12,10,14829,群馬県
5369,2018-10-16,10,14624,群馬県
5370,2018-10-19,10,14685,群馬県
5371,2018-10-23,10,14520,群馬県
5372,2018-10-26,10,14441,群馬県
5373,2018-10-30,10,14454,群馬県
5374,2018-10-31,10,13948,群馬県
5375,2018-11-01,10,14787,群馬県
5376,2018-11-02,10,14624,群馬県
5377,2018-11-03,10,14883,群馬県
5378,2018-11-04,10,14912,群馬県
5379,2018-11-05,10,14881,群馬県
5380,2018-11-06,10,14925,群馬県
5381,2018-11-07,10,14897,群馬県
5382,2018-11-08,10,14839,群馬県
5383,2018-11-09,10,14829,群馬県
5384,2018-11-10,10,14923,群馬県
5385,2018-11-11,10,15013,群馬県
5386,2018-11-12,10,14975,群馬県
5387,2018-11-13,10,14937,群馬県
5388,2018-11-14,10,14913,群馬県
5389,2018-11-15,10,14952,群馬県
5390,2018-11-16,10,14947,群馬県
5391,2018-11-17,10,14778,群馬県
5392,2018-11-18,10,14766,群馬県
5393,2018-11-19,10,14776,群馬県
5394,2018-11-20,10,14888,群馬県
5395,2018-11-21,10,14758,群馬県
5396,2018-11-22,10,14771,群馬県
5397,2018-11-23,10,14404,群馬県
5398,2018-11-24,10,14264,群馬県
5399,2018-11-25,10,14207,群馬県
5400,2018-11-26,10,14509,群馬県
5401,2018-11-27,10,14728,群馬県
5402,2018-11-28,10,14510,群馬県
5403,2018-11-29,10,14314,群馬県
5404,2018-11-30,10,14375,群馬県
5405,2018-12-01,10,15048,群馬県
5406,2018-12-02,10,15091,群馬県
5407,2018-12-03,10,14703,群馬県
5408,2018-12-04,10,14651,群馬県
5409,2018-12-05,10,14879,群馬県
5410,2018-12-06,10,15003,群馬県
5411,2018-12-07,10,15070,群馬県
5412,2018-12-08,10,15081,群馬県
5413,2018-12-09,10,15084,群馬県
5414,2018-12-10,10,15078,群馬県
5415,2018-12-11,10,13818,群馬県
5416,2018-12-12,10,13596,群馬県
5417,2018-12-13,10,13704,群馬県
5418,2018-12-14,10,13723,群馬県
5419,2018-12-15,10,13765,群馬県
5420,2018-12-16,10,14050,群馬県
5421,2018-12-17,10,13983,群馬県
5422,2018-12-18,10,13914,群馬県
5423,2018-12-19,10,13894,群馬県
5424,2018-12-20,10,13833,群馬県
5425,2018-12-21,10,13826,群馬県
5426,2018-12-22,10,13970,群馬県
5427,2018-12-23,10,14000,群馬県
5428,2018-12-24,10,13852,群馬県
5429,2018-12-25,10,14047,群馬県
5430,2018-12-26,10,14013,群馬県
5431,2018-12-27,10,13940,群馬県
5432,2018-12-28,10,14135,群馬県
5433,2018-12-29,10,14270,群馬県
5434,2018-12-30,10,14272,群馬県
5435,2018-12-31,10,13951,群馬県
5436,2019-01-01,10,13845,群馬県
5437,2019-01-02,10,13864,群馬県
5438,2019-01-03,10,13842,群馬県
5439,2019-01-04,10,13814,群馬県
5440,2019-01-05,10,13860,群馬県
5441,2019-01-06,10,13985,群馬県
5442,2019-01-07,10,14122,群馬県
5443,2019-01-08,10,14052,群馬県
5444,2019-01-09,10,13881,群馬県
5445,2019-01-10,10,13632,群馬県
5446,2019-01-11,10,13690,群馬県
5447,2019-01-12,10,14109,群馬県
5448,2019-01-13,10,14118,群馬県
5449,2019-01-14,10,14161,群馬県
5450,2019-01-15,10,14118,群馬県
5451,2019-01-16,10,13984,群馬県
5452,2019-01-17,10,13925,群馬県
5453,2019-01-18,10,13995,群馬県
5454,2019-01-19,10,13876,群馬県
5455,2019-01-20,10,13439,群馬県
5456,2019-01-21,10,13311,群馬県
5457,2019-01-22,10,13547,群馬県
5458,2019-01-23,10,13598,群馬県
5459,2019-01-24,10,13323,群馬県
5460,2019-01-25,10,13273,群馬県
5461,2019-01-26,10,12893,群馬県
5462,2019-01-27,10,13047,群馬県
5463,2019-01-28,10,12639,群馬県
5464,2019-01-29,10,12468,群馬県
5465,2019-01-30,10,12516,群馬県
5466,2019-01-31,10,12580,群馬県
5467,2019-02-01,10,13554,群馬県
5468,2019-02-02,10,13654,群馬県
5469,2019-02-03,10,13878,群馬県
5470,2019-02-04,10,13885,群馬県
5471,2019-02-05,10,13897,群馬県
5472,2019-02-06,10,13938,群馬県
5473,2019-02-07,10,13835,群馬県
5474,2019-02-08,10,13762,群馬県
5475,2019-02-09,10,13942,群馬県
5476,2019-02-10,10,13821,群馬県
5477,2019-02-11,10,13878,群馬県
5478,2019-02-12,10,13814,群馬県
5479,2019-02-13,10,13722,群馬県
5480,2019-02-14,10,13687,群馬県
5481,2019-02-15,10,13676,群馬県
5482,2019-02-16,10,13580,群馬県
5483,2019-02-17,10,13609,群馬県
5484,2019-02-18,10,13371,群馬県
5485,2019-02-19,10,13478,群馬県
5486,2019-02-20,10,13450,群馬県
5487,2019-02-21,10,13354,群馬県
5488,2019-02-22,10,13094,群馬県
5489,2019-02-23,10,13009,群馬県
5490,2019-02-24,10,12986,群馬県
5491,2019-02-25,10,12895,群馬県
5492,2019-02-26,10,12760,群馬県
5493,2019-02-27,10,12558,群馬県
5494,2019-02-28,10,12563,群馬県
5495,2019-03-01,10,13041,群馬県
5496,2019-03-02,10,13130,群馬県
5497,2019-03-03,10,13144,群馬県
5498,2019-03-04,10,13104,群馬県
5499,2019-03-05,10,12976,群馬県
5500,2019-03-06,10,12954,群馬県
5501,2019-03-07,10,12919,群馬県
5502,2019-03-08,10,12886,群馬県
5503,2019-03-09,10,12846,群馬県
5504,2019-03-10,10,12830,群馬県
5505,2019-03-11,10,12678,群馬県
5506,2019-03-12,10,12554,群馬県
5507,2019-03-13,10,12545,群馬県
5508,2019-03-14,10,12456,群馬県
5509,2019-03-15,10,12471,群馬県
5510,2019-03-16,10,12463,群馬県
5511,2019-03-17,10,12435,群馬県
5512,2019-03-18,10,12462,群馬県
5513,2019-03-19,10,12389,群馬県
5514,2019-03-20,10,12432,群馬県
5515,2019-03-21,10,12377,群馬県
5516,2019-03-22,10,12406,群馬県
5517,2019-03-23,10,12125,群馬県
5518,2019-03-24,10,12179,群馬県
5519,2019-03-25,10,12114,群馬県
5520,2019-03-26,10,11869,群馬県
5521,2019-03-27,10,11754,群馬県
5522,2019-03-28,10,11539,群馬県
5523,2019-03-29,10,11510,群馬県
5524,2019-03-30,10,11625,群馬県
5525,2019-03-31,10,11535,群馬県
5526,2019-04-01,10,12104,群馬県
5527,2019-04-02,10,12160,群馬県
5528,2019-04-03,10,12075,群馬県
5529,2019-04-04,10,12029,群馬県
5530,2019-04-05,10,11846,群馬県
5531,2019-04-06,10,12346,群馬県
5532,2019-04-07,10,12394,群馬県
5533,2019-04-08,10,12386,群馬県
5534,2019-04-09,10,12132,群馬県
5535,2019-04-10,10,12145,群馬県
5536,2019-04-11,10,12317,群馬県
5537,2019-04-12,10,12375,群馬県
5538,2019-04-13,10,12359,群馬県
5539,2019-04-14,10,12435,群馬県
5540,2019-04-15,10,12380,群馬県
5541,2019-04-16,10,12277,群馬県
5542,2019-04-17,10,12346,群馬県
5543,2019-04-18,10,12342,群馬県
5544,2019-04-19,10,12329,群馬県
5545,2019-04-20,10,12358,群馬県
5546,2019-04-21,10,12383,群馬県
5547,2019-04-22,10,12196,群馬県
5548,2019-04-23,10,12203,群馬県
5549,2019-04-24,10,12190,群馬県
5550,2019-04-25,10,12100,群馬県
5551,2019-04-26,10,12100,群馬県
5552,2019-04-27,10,12152,群馬県
5553,2019-04-28,10,12221,群馬県
5554,2019-04-29,10,12276,群馬県
5555,2019-04-30,10,12264,群馬県
5556,2019-05-01,10,12337,群馬県
5557,2019-05-02,10,12331,群馬県
5558,2019-05-03,10,12376,群馬県
5559,2019-05-04,10,12372,群馬県
5560,2019-05-05,10,12364,群馬県
5561,2019-05-06,10,12302,群馬県
5562,2019-05-07,10,12233,群馬県
5563,2019-05-08,10,12262,群馬県
5564,2019-05-09,10,12233,群馬県
5565,2019-05-10,10,12087,群馬県
5566,2019-05-11,10,12334,群馬県
5567,2019-05-12,10,12304,群馬県
5568,2019-05-13,10,12586,群馬県
5569,2019-05-14,10,12597,群馬県
5570,2019-05-15,10,12647,群馬県
5571,2019-05-16,10,12637,群馬県
5572,2019-05-17,10,12893,群馬県
5573,2019-05-18,10,12869,群馬県
5574,2019-05-19,10,12853,群馬県
5575,2019-05-20,10,12849,群馬県
5576,2019-05-21,10,12867,群馬県
5577,2019-05-22,10,12663,群馬県
5578,2019-05-23,10,12771,群馬県
5579,2019-05-24,10,12517,群馬県
5580,2019-05-25,10,12528,群馬県
5581,2019-05-26,10,12583,群馬県
5582,2019-05-27,10,12519,群馬県
5583,2019-05-28,10,12277,群馬県
5584,2019-05-29,10,12581,群馬県
5585,2019-05-30,10,12632,群馬県
5586,2019-05-31,10,12721,群馬県
5587,2019-06-01,10,13003,群馬県
5588,2019-06-02,10,13084,群馬県
5589,2019-06-03,10,13025,群馬県
5590,2019-06-04,10,12711,群馬県
5591,2019-06-05,10,12675,群馬県
5592,2019-06-06,10,12710,群馬県
5593,2019-06-07,10,12913,群馬県
5594,2019-06-08,10,12937,群馬県
5595,2019-06-09,10,12994,群馬県
5596,2019-06-10,10,13009,群馬県
5597,2019-06-11,10,13013,群馬県
5598,2019-06-12,10,13003,群馬県
5599,2019-06-13,10,12934,群馬県
5600,2019-06-14,10,12964,群馬県
5601,2019-06-15,10,13033,群馬県
5602,2019-06-16,10,13037,群馬県
5603,2019-06-17,10,13057,群馬県
5604,2019-06-18,10,12926,群馬県
5605,2019-06-19,10,12855,群馬県
5606,2019-06-20,10,12739,群馬県
5607,2019-06-21,10,12654,群馬県
5608,2019-06-22,10,12659,群馬県
5609,2019-06-23,10,12780,群馬県
5610,2019-06-24,10,12560,群馬県
5611,2019-06-25,10,12623,群馬県
5612,2019-06-26,10,12628,群馬県
5613,2019-06-27,10,12520,群馬県
5614,2019-06-28,10,12594,群馬県
5615,2019-06-29,10,12655,群馬県
5616,2019-06-30,10,12497,群馬県
5617,2019-07-01,10,13016,群馬県
5618,2019-07-02,10,12998,群馬県
5619,2019-07-03,10,13032,群馬県
5620,2019-07-04,10,13057,群馬県
5621,2019-07-05,10,13113,群馬県
5622,2019-07-06,10,13121,群馬県
5623,2019-07-07,10,13188,群馬県
5624,2019-07-08,10,13158,群馬県
5625,2019-07-09,10,13133,群馬県
5626,2019-07-10,10,13144,群馬県
5627,2019-07-11,10,13021,群馬県
5628,2019-07-12,10,12976,群馬県
5629,2019-07-13,10,13133,群馬県
5630,2019-07-14,10,13131,群馬県
5631,2019-07-15,10,13090,群馬県
5632,2019-07-16,10,13012,群馬県
5633,2019-07-17,10,12897,群馬県
5634,2019-07-18,10,13062,群馬県
5635,2019-07-19,10,13169,群馬県
5636,2019-07-20,10,13197,群馬県
5637,2019-07-21,10,13185,群馬県
5638,2019-07-22,10,13208,群馬県
5639,2019-07-23,10,13202,群馬県
5640,2019-07-24,10,12868,群馬県
5641,2019-07-25,10,12786,群馬県
5642,2019-07-26,10,12583,群馬県
5643,2019-07-27,10,12743,群馬県
5644,2019-07-28,10,12858,群馬県
5645,2019-07-29,10,12831,群馬県
5646,2019-07-30,10,12663,群馬県
5647,2019-07-31,10,12783,群馬県
5648,2019-08-01,10,13106,群馬県
5649,2019-08-02,10,13178,群馬県
5650,2019-08-03,10,13256,群馬県
5651,2019-08-04,10,13355,群馬県
5652,2019-08-05,10,13273,群馬県
5653,2019-08-06,10,13262,群馬県
5654,2019-08-07,10,13418,群馬県
5655,2019-08-08,10,13455,群馬県
5656,2019-08-09,10,13375,群馬県
5657,2019-08-10,10,13384,群馬県
5658,2019-08-11,10,13456,群馬県
5659,2019-08-12,10,13451,群馬県
5660,2019-08-13,10,13418,群馬県
5661,2019-08-14,10,13389,群馬県
5662,2019-08-15,10,13351,群馬県
5663,2019-08-16,10,13381,群馬県
5664,2019-08-17,10,13278,群馬県
5665,2019-08-18,10,13314,群馬県
5666,2019-08-19,10,13134,群馬県
5667,2019-08-20,10,13148,群馬県
5668,2019-08-21,10,12991,群馬県
5669,2019-08-22,10,13137,群馬県
5670,2019-08-23,10,12985,群馬県
5671,2019-08-24,10,12978,群馬県
5672,2019-08-25,10,12873,群馬県
5673,2019-08-26,10,12437,群馬県
5674,2019-08-27,10,12406,群馬県
5675,2019-08-28,10,12332,群馬県
5676,2019-08-29,10,12262,群馬県
5677,2019-08-30,10,12358,群馬県
5678,2019-08-31,10,12412,群馬県
